age,credit_amount,treatment,default,pd_baseline
52,13088,1,0,0.09699316396286267
35,16143,1,0,0.17482222687646648
62,2667,0,0,0.04902634947136548
21,10572,1,0,0.02402427967251262
52,10970,0,0,0.12602802041373548
28,6568,1,0,0.025736908511847685
47,4763,1,0,0.012659479871308651
22,14415,1,0,0.047910559357119305
31,4892,0,0,0.10633107427108086
38,1122,1,0,0.03021621259615596
25,12259,0,0,0.061393034708548774
35,1816,0,0,0.06754666726367303
48,6546,1,0,0.23839932623255947
28,2204,1,0,0.022706921173015968
48,11231,1,0,0.26510853286624064
41,4743,0,0,0.0618336408907261
57,5615,0,0,0.05443189181750619
49,8290,0,0,0.07522773758796931
40,10009,1,1,0.18207235968412144
57,14522,0,0,0.08250294620042038
28,18678,1,0,0.17346060245647366
45,12261,1,0,0.015322411697192532
30,9952,0,0,0.01323127675194744
40,11885,0,0,0.16072422637130337
41,10276,1,0,0.05719733188333059
47,609,0,0,0.08655191963563756
34,10110,0,0,0.2788909395794918
50,15006,1,0,0.07982027778073673
28,17202,0,0,0.16745878420008212
28,2293,1,0,0.05653147714608129
25,13793,0,0,0.10412987033033615
42,2649,0,0,0.02227092961328739
39,1097,1,1,0.1854883768650191
57,1396,0,0,0.17773351954663594
35,2800,1,0,0.19275669291030942
46,2138,1,0,0.02528211885873384
63,11768,1,1,0.13784965162836202
48,18450,0,1,0.18181092796030243
58,15323,0,0,0.04413003038564991
43,14755,0,0,0.126569125890921
29,2781,1,0,0.09846539472667844
40,18795,1,0,0.00482018936270399
54,10304,1,0,0.037770083804988065
26,1110,1,0,0.07320743665130754
42,13028,0,0,0.03579522213849902
43,14240,1,0,0.014402154617572245
61,8315,0,0,0.07834071636263867
63,14450,0,0,0.01787015412794439
47,14023,1,0,0.038543079519328186
30,11827,1,0,0.2366345440953408
29,7181,1,0,0.014357850698809703
47,19973,0,0,0.10782865273309782
29,12648,0,0,0.04156797227783331
50,9509,0,0,0.0470716750392236
63,15431,0,0,0.0998054915760693
29,5233,1,0,0.05155695834878332
61,19138,1,0,0.05722710459685349
22,14849,0,0,0.18326506094379108
42,12958,1,0,0.24857938666788473
37,5694,0,0,0.09498950481452723
45,7355,0,1,0.10063072853275863
42,19016,1,0,0.0651325037721698
45,14564,1,0,0.05220296162595638
26,2667,1,0,0.04340366283994617
54,16187,1,0,0.020089436716976803
62,2814,0,0,0.04832413700528643
41,8585,0,0,0.026525718676554087
58,8631,1,0,0.06872388049262702
26,7570,0,0,0.0866888286312091
53,10160,1,0,0.04032895868973879
35,3473,0,0,0.05768607719039614
50,13395,1,0,0.043139621925599156
46,13699,1,0,0.10843961946975202
22,17107,1,0,0.12263675934277676
36,9174,1,0,0.03553853807164789
40,10847,0,0,0.0598537192472504
56,3091,1,0,0.09905488355330264
25,7274,0,0,0.019891206239096154
62,11448,1,0,0.1026041537189985
23,8621,0,0,0.03556403897986881
31,19802,0,0,0.02034002519435627
27,5907,0,0,0.0646039450124523
60,1500,0,0,0.12978264748550725
45,17415,1,0,0.0758189659152115
52,10552,0,0,0.05297410000212456
51,1885,1,0,0.20255941342920128
46,18748,1,0,0.0392246851057565
34,4544,1,0,0.0501671995963458
26,19202,1,0,0.030498282172994884
40,7214,1,0,0.11384212011012519
39,7163,0,0,0.16107395158803228
40,4628,0,0,0.21388459412800376
64,3846,1,0,0.05094343851066347
26,16107,0,0,0.034753679271497924
49,8704,0,0,0.09298446176428787
27,11349,0,0,0.03984110863620962
47,6711,1,1,0.17821898350504467
50,8760,1,0,0.04914120247507084
22,9910,1,0,0.07512996566415517
41,6552,0,0,0.13265096974917814
35,12121,1,0,0.06340982970603991
42,9575,1,1,0.1425780271780412
42,15480,1,0,0.06891504360877845
41,15662,1,0,0.14883829377336397
49,12866,1,0,0.11130745460165353
29,2516,1,0,0.15729747213068948
58,17895,1,1,0.21683200420698753
58,14063,1,0,0.021954589782283047
41,14846,1,0,0.047787732313651
60,13162,0,0,0.06871469281163937
33,10613,1,0,0.10730321816763032
30,11493,1,0,0.12140309575928801
33,2826,1,0,0.018737183604736522
55,18416,0,0,0.03155791660719406
27,16173,0,1,0.10322702549656104
34,18236,1,0,0.21154399845948177
27,14426,1,0,0.05791159786890532
40,5667,1,0,0.04434693166260244
34,7055,1,0,0.2161708125675542
56,17402,0,0,0.14798885282841387
54,5023,1,0,0.044038462756057724
59,12488,1,0,0.05271677011836552
39,13332,0,0,0.1332113459010178
44,4071,1,0,0.1197327109308889
58,2142,0,0,0.017461585456070825
52,1156,1,0,0.1558470897858515
62,15851,0,0,0.21485751692902064
64,6170,0,0,0.003081313260583261
24,4924,1,0,0.04159644367623021
31,18226,1,0,0.15552606620765622
52,12072,0,0,0.07616623514496663
25,975,0,1,0.04605591343493944
24,6419,1,0,0.15100750338876362
27,9766,0,0,0.0476520068336741
24,9806,0,0,0.09219008544637522
50,15782,0,0,0.09074368618754022
33,16112,1,0,0.03422016595578577
62,1118,0,0,0.050303255496718206
25,6097,1,0,0.04870572712736099
41,12208,0,0,0.03174571918237851
50,1145,1,0,0.09565000396651299
36,11629,1,0,0.09488173104791442
52,2009,0,0,0.17936604563995992
57,11673,0,0,0.07138487512974809
49,1952,0,0,0.031316315246622026
47,14904,0,0,0.1146919308289842
46,9450,0,0,0.01720120396510673
64,19049,1,0,0.2575471288605786
55,2123,1,0,0.07239073089639861
23,17459,1,0,0.017392178880125064
54,8547,1,0,0.06244534001892676
28,10008,1,0,0.07382649443465736
59,14108,0,0,0.10138361108492062
35,12631,1,0,0.1249684729753124
51,17657,0,1,0.13697847133301985
53,16713,0,0,0.07464249886212951
36,4817,1,0,0.06721330036568855
63,5856,0,0,0.04044877664500973
44,17595,1,0,0.13702279668215522
39,16296,0,0,0.08494709913816456
42,19572,1,0,0.06483985662763225
34,18360,1,0,0.05889478527787752
25,12701,0,1,0.23321129961918768
64,19267,0,0,0.15976393664076594
56,14875,1,0,0.07818193211192384
56,17805,1,0,0.16886607448812457
61,9919,1,0,0.06045402510602903
47,19324,0,0,0.11773517843605748
64,1959,1,0,0.04102705766478273
64,18199,1,0,0.09597235921466941
31,19218,0,1,0.3861674209146795
40,15887,0,0,0.04094786190872559
25,18932,0,0,0.03363078934952174
51,8702,1,0,0.08266387005098887
25,6794,0,1,0.08447306341743531
54,3111,1,0,0.03311791827126279
56,4316,0,0,0.08219486589681074
39,17397,1,0,0.0389429639872636
48,1776,1,0,0.048718211197051976
62,4403,0,0,0.030783402748266606
54,10207,1,0,0.1473600938960248
40,7513,0,0,0.06819156884771485
60,18532,1,0,0.02263181662058901
22,1080,1,0,0.180877718188867
30,1298,1,0,0.07986234653478035
35,5804,1,0,0.03624329708718114
37,12425,0,0,0.12090518844603937
50,7440,0,0,0.2325023465642392
55,16793,1,0,0.07836608632459345
23,2371,0,0,0.13116497320956533
32,7904,1,0,0.14054343332329244
56,13157,1,0,0.12861335561372536
43,12433,1,0,0.10667452876535824
34,10594,0,0,0.04286615871469737
40,9154,1,0,0.29527498023602583
47,2333,0,0,0.024968403210804797
47,1775,0,0,0.02887333056884569
57,1565,1,0,0.13184500026898785
64,10336,1,0,0.05864240819983936
56,17756,1,0,0.2267483033227946
25,2236,1,0,0.030454914065789016
39,1771,0,0,0.06604069221878239
42,13856,1,0,0.03832499414771377
48,10259,0,0,0.12646552833235297
63,6546,0,0,0.04059002871093285
40,849,1,0,0.16135232382251571
36,16148,0,0,0.12574807425813672
60,13356,0,0,0.07694544386099336
53,11947,1,0,0.05008959180620968
41,5066,1,0,0.11327843378917224
61,18733,0,0,0.12754735218447444
34,1724,1,0,0.1497430265868907
31,14885,1,0,0.11016877238670962
21,14689,0,0,0.04662186356574836
24,14634,0,0,0.14195192449665486
59,12237,0,0,0.06213022368799992
24,6439,0,0,0.11774691597235887
54,9386,0,0,0.08680382213518276
24,9117,0,0,0.13199015029012132
31,17392,0,0,0.21159395509777368
36,15038,0,0,0.11545445910933738
30,9788,1,0,0.2280729284373262
26,14579,0,0,0.027080217187244453
64,19404,0,0,0.1388621911664251
38,13999,1,0,0.20467847325555769
39,7448,0,0,0.04196335682583214
54,655,0,0,0.019194826927172462
61,17627,1,0,0.05755642494065905
34,837,0,1,0.10610483192888219
40,10427,0,0,0.1737543746899607
42,1815,1,0,0.013529615694641683
32,17649,0,0,0.03334594778015992
26,1115,1,0,0.2429031947274536
61,13828,1,0,0.14425203137749656
51,15570,0,0,0.08157946387303273
50,14784,0,0,0.0615806975879913
34,11164,1,0,0.049217602926528686
50,12021,1,0,0.07565187441172891
26,10345,0,1,0.11024174832426648
26,15264,0,0,0.006638206303274393
63,2169,1,0,0.07506306228729091
31,17857,1,0,0.10350620140911676
54,15605,0,0,0.06877915251713179
33,19388,0,0,0.09338127318589391
49,2310,0,0,0.16937845615971653
47,4577,0,0,0.04898083161963473
52,4825,0,0,0.016190620498632055
62,8543,1,0,0.16308735269823302
39,16468,1,0,0.04871607317540015
59,15841,0,0,0.12379623711170043
34,14005,0,0,0.044556588951189316
63,8224,0,0,0.07733387714053214
42,2305,1,0,0.07336581046139977
58,14041,0,1,0.16294546712661587
57,1940,1,0,0.053475662134807346
48,4479,1,0,0.09087950767058402
63,8426,0,0,0.229321643374424
50,15643,0,0,0.1644111865713384
47,12266,0,0,0.039796053800826944
32,2522,1,0,0.03672445289980898
37,5311,0,0,0.10439862517079147
21,17059,0,0,0.15320863902402296
52,11910,0,0,0.03218579606959682
47,13321,0,0,0.060062722195448344
51,7508,1,0,0.11805508962009352
48,16393,0,0,0.05251750450141758
31,11978,0,0,0.08745239281055053
64,2082,0,0,0.030194722863165924
40,14647,0,0,0.20676393608577218
51,6123,1,0,0.1647618713407351
26,16941,0,0,0.09400283581032376
47,12947,1,0,0.03657645031017211
38,4319,1,0,0.18002879881073597
61,1071,1,0,0.009435231674898036
54,2159,0,0,0.031562248275865214
62,5303,1,1,0.06373029040256384
34,2808,0,0,0.04753962340936169
50,13339,0,0,0.13072118437515412
48,3724,0,0,0.018258959834909712
32,9204,1,0,0.03623539447461289
35,6824,1,0,0.0827177996955711
50,13326,0,0,0.04551340429334113
27,1058,1,0,0.010275872175520333
38,8343,1,0,0.15194990968557234
53,16734,0,0,0.04045812494526518
58,5301,1,0,0.13220525908777928
46,17056,1,1,0.13205232363701608
50,3851,1,0,0.06923116309766904
57,14406,1,0,0.06683047432395135
31,5999,0,0,0.08986908978688078
50,7451,0,0,0.11629050442052048
53,10680,1,0,0.14309114328953698
56,14281,1,0,0.13343068024915775
47,10769,0,0,0.08311537724309126
27,11704,0,1,0.18131608879736824
23,6140,0,0,0.17518913568196381
48,13415,1,0,0.12943037662426407
33,1881,1,0,0.013576101020156219
37,2213,1,0,0.10762486251722597
41,3611,1,0,0.06933436073772437
53,17556,1,0,0.17578550508014978
36,12455,0,0,0.09645718322510215
46,7299,1,0,0.07530937488494989
42,12691,0,0,0.0955168787791455
23,5749,0,0,0.13687696521485046
51,14786,0,0,0.2571532444305646
44,8120,0,0,0.16118784545676526
30,12566,0,0,0.07754710392901411
53,5322,0,0,0.014291450545217584
25,1189,1,1,0.12526988206782694
32,19886,1,0,0.034365422816992654
31,13238,1,0,0.14877708699007852
49,13101,0,0,0.052548743154531084
64,12263,1,0,0.1126480257271909
58,17980,0,0,0.18690351204713704
27,863,1,0,0.07583276659881893
23,19045,0,0,0.17173155439162308
55,9453,0,0,0.011580719550484767
46,11834,0,0,0.25096008783494017
36,18788,0,0,0.17539124982808466
60,16110,0,1,0.05934351760429477
28,7326,0,0,0.09484034357336876
26,18153,1,0,0.1672307318335229
42,2123,1,0,0.08491044730550319
32,3425,0,0,0.13078161376739467
31,4931,1,1,0.3111974212289725
48,5748,0,0,0.05640068600763794
34,13630,1,0,0.0728317809605438
46,8331,0,0,0.08388110044513032
45,17080,0,0,0.1432039969854804
55,12645,1,0,0.13998795232959693
63,12304,1,0,0.0049120713908067885
48,15481,1,0,0.04759290659095082
33,8502,1,0,0.09613679316358088
46,7227,0,0,0.03629068569798597
42,2607,1,0,0.18925052962068617
40,16932,0,0,0.07901117658610099
36,5042,1,0,0.08326080418266446
24,13260,0,0,0.012856395441140752
31,15915,1,0,0.033415230275202275
47,7754,0,0,0.10480834033509151
24,3689,1,0,0.04100989054300782
27,13773,1,0,0.08985232234245663
46,6842,0,0,0.037955956570197784
64,17114,1,0,0.08558975636091945
28,9187,1,0,0.1256897979311792
24,7051,0,0,0.18304869658150114
36,14677,1,0,0.10252715208852713
24,8046,1,0,0.12694011186098006
60,16040,0,0,0.0887664545947547
55,13990,0,0,0.022840569081420178
26,17745,0,1,0.20858473808822842
25,8881,0,0,0.059865845237550064
44,2193,1,0,0.18732322592771694
38,3964,1,0,0.03391108573675104
51,598,1,0,0.18106339518297762
61,17156,1,0,0.06111163598106869
35,5243,0,0,0.08848414152793281
55,4430,0,0,0.06107769392081483
35,12318,1,0,0.036358713281895584
31,5303,0,0,0.1164374844641464
63,19593,0,0,0.04220225170725705
32,17422,0,0,0.07336165979281468
27,9291,1,0,0.10042732997287628
47,13018,0,0,0.1983736206362317
47,8042,0,1,0.059871981217867395
42,8916,0,0,0.2264535409128814
24,9869,0,0,0.21525510326271666
26,7945,1,0,0.13919546695161675
54,9012,0,0,0.19240805398156877
27,4073,0,0,0.022835345954913263
33,13209,1,0,0.004054127814745348
56,1824,1,0,0.19757331504442616
35,18232,0,0,0.029286914820424812
36,18233,1,0,0.14438967187157722
61,4556,0,0,0.03156615871097112
56,1372,0,0,0.022157671483097618
52,9849,0,0,0.03350035551885231
29,1702,1,0,0.027105221479907717
33,8365,1,0,0.17337152194783376
47,15165,0,0,0.12281272260182748
57,6536,0,0,0.10523858929619198
43,17928,1,0,0.0270645290347094
53,781,0,0,0.04847154719989125
35,14339,1,0,0.08095296538239662
37,10319,0,0,0.027411762915132892
47,5220,1,0,0.05886224972136996
45,8886,1,0,0.06765972171060435
26,5777,0,0,0.07184773824008821
38,12590,1,0,0.07547407968688971
58,19246,1,0,0.013550168320846651
44,10273,1,0,0.09389320135379685
53,14151,1,0,0.16234257790789317
57,12421,0,1,0.09695693701098378
33,16642,1,0,0.02351776990741782
31,11470,0,0,0.1296410448346916
46,9204,1,0,0.006019674530048362
42,2827,1,0,0.06683199614703104
60,15642,1,0,0.029812199819010617
29,18009,0,0,0.016253183497014368
39,19625,0,0,0.05743931132385011
23,14733,0,0,0.1828955662954175
36,7456,0,0,0.08540684545556798
46,14216,1,0,0.060913380352910086
56,6750,1,0,0.021066255202672836
58,18026,0,0,0.21900632506359
21,1337,0,0,0.012087388849778169
59,18015,1,0,0.2050319376152528
51,14871,1,0,0.04987897934539588
29,17839,1,0,0.11020836285552216
30,5193,1,0,0.048290463740669684
55,10408,0,0,0.050807039343165696
51,5451,1,0,0.14079431352047164
30,14360,0,0,0.1072455086040965
40,12824,1,0,0.07238287927823972
58,13985,1,0,0.02150489535177516
21,14907,0,0,0.278780020762863
43,1376,1,0,0.12228022876872001
59,8445,1,0,0.23186181736044195
21,5426,1,0,0.017153171719138643
45,18918,1,0,0.04324856651925418
45,10824,1,0,0.022063826291764975
34,3653,0,0,0.09242520569220794
44,8148,0,0,0.24277379298644772
51,10783,0,0,0.14289703597482517
33,6834,1,1,0.18447374980407966
42,12537,1,0,0.04994414060867342
44,15500,1,0,0.11156219892055981
22,12538,0,0,0.07337220137539546
30,11786,0,0,0.07581079743419283
49,13308,0,0,0.040413300724624894
42,6109,0,0,0.037158903692259174
63,12860,0,0,0.05870220830848124
58,1500,0,0,0.12876854816601954
30,15938,1,0,0.14809193827385644
64,7913,0,0,0.00843106056048637
58,16374,0,0,0.03884903046598757
39,5448,0,0,0.18110291207539603
48,19560,0,0,0.027455204088106408
33,10646,0,0,0.1482201809521653
24,18824,1,0,0.15749621827405977
31,6202,0,0,0.045073090673324406
53,10638,0,0,0.1909908203367953
46,14422,1,0,0.058907724548103814
40,14265,0,0,0.10195200243247503
42,5429,0,0,0.11687380290436221
55,8347,0,0,0.11892324579460216
51,4989,0,0,0.08957805518326933
48,13187,0,0,0.10646474375834297
43,8594,0,1,0.16259508430689365
21,645,0,0,0.1733378582027927
35,6206,0,0,0.16953105871891316
26,7668,0,0,0.08136692741007079
55,11432,0,0,0.04796504341509631
36,18333,0,0,0.023843214645602358
31,19678,1,0,0.08696367589916414
42,13662,0,0,0.04872250695647344
42,18136,0,0,0.09087456843051248
62,836,0,0,0.10460704091232136
28,17275,0,0,0.10067396845198619
57,10692,0,0,0.07234613532109076
30,7765,0,0,0.11533807130788437
56,7634,0,0,0.08702998407094659
44,7311,1,0,0.007842076107827943
44,16271,0,0,0.07069478787579694
52,9448,0,0,0.20840941910114086
25,2739,0,0,0.013884260697728794
56,18071,1,0,0.05487620185820582
53,12279,1,0,0.18680011487501597
29,8123,0,0,0.07715378321525607
24,14385,1,0,0.11794575253987706
52,7342,1,0,0.02435377251094654
25,12111,0,0,0.11440827202958721
46,654,1,0,0.03668955274104672
32,5851,1,1,0.2020440083467039
52,7172,1,0,0.040997565132578635
61,15967,0,0,0.1828524908061144
58,15212,1,0,0.02358806241217505
53,15975,0,0,0.10312370685542045
49,9835,0,0,0.16998969839816624
24,7538,0,0,0.09200629227033835
62,10802,0,1,0.15648150995040097
61,5700,0,0,0.03138592742803977
23,10808,0,0,0.08145193956375077
55,13445,1,0,0.07716632578344004
25,19400,1,0,0.06085261724647389
47,7672,0,0,0.03943439312566173
31,2708,0,0,0.101849349681672
26,7234,1,0,0.11360063214070332
31,16615,0,0,0.05182414433616613
35,9285,1,0,0.16196251889102314
36,8623,0,0,0.28090678113016215
34,9432,1,0,0.07649646617840658
41,5430,0,0,0.018809181705843284
49,16677,0,0,0.061813646349820395
41,13591,1,0,0.1824639583058163
46,19079,0,0,0.00921261559641102
37,2413,0,1,0.035159050098162635
33,14412,1,0,0.11186581691824966
27,2075,0,0,0.12690109189429882
34,2220,0,0,0.08589201115133557
29,16986,0,0,0.07461137596086798
43,7086,1,0,0.047353787221455404
49,6659,0,0,0.10847933396215578
58,4197,0,0,0.17052204553190695
33,2615,0,0,0.041541696341001154
26,13433,1,0,0.15666373211481208
56,10705,1,0,0.07897954282170352
52,12163,1,0,0.15699968424760183
34,3508,1,0,0.12916900457940625
64,19657,0,0,0.13211656544770173
49,653,0,0,0.10330029643605716
53,9230,1,0,0.35426379087343435
36,10676,1,0,0.1827148417861813
40,2556,1,0,0.23330878421005335
36,11786,1,1,0.21036144074960428
53,12168,0,0,0.02749067270096089
56,10846,0,1,0.1548088493377816
58,7655,0,0,0.061277728096642475
35,18634,0,0,0.061018728174900456
54,3970,1,0,0.042434468935591406
51,15010,1,0,0.016619487387135076
21,7734,1,0,0.10059257483629547
55,8050,1,0,0.14128616253307336
26,5144,1,0,0.1307298987426059
26,13655,0,0,0.02500217394930864
25,4345,1,0,0.03758625325530932
45,7768,1,0,0.1388020213038306
22,9930,0,0,0.12678824748836934
43,688,0,0,0.07115892201839506
52,16295,0,0,0.0964134066689551
44,6962,0,0,0.1364954591411224
32,17770,1,0,0.12727025401158512
35,13146,0,0,0.11280353889360252
52,5576,0,0,0.05466596075537696
35,13411,1,0,0.13107050457437477
50,9243,1,0,0.019085349352489695
51,9987,0,0,0.01531103389947319
44,16936,1,0,0.06446685353642033
37,13000,0,0,0.024264178798155858
23,19779,1,0,0.14383876879208915
53,18596,1,0,0.12638211232269791
34,17073,1,0,0.0739246486318507
41,9582,0,0,0.056724453915018735
22,10133,1,0,0.21206495971095432
53,17702,0,0,0.18773740627507773
61,17467,1,0,0.15859857836710672
59,7726,0,0,0.07628635829027591
34,14279,1,0,0.23849524527776275
24,12187,0,0,0.11297768858275069
25,2713,1,0,0.022639334124674317
37,2905,0,0,0.17403408050639235
21,2140,1,0,0.12342243972581268
28,5495,0,0,0.02705497419860611
47,18757,0,0,0.032931632024899675
22,6684,1,0,0.03431670578587176
48,18526,1,0,0.10821134879676257
59,9088,1,0,0.07840923029529089
64,9438,1,0,0.05534427870812381
63,5491,0,0,0.09811688224180959
33,13405,0,0,0.034084151960774904
49,11991,1,0,0.03247981831930481
23,6443,0,0,0.02008760048905788
31,15804,1,0,0.10639995933061179
55,14177,0,0,0.0557505312204583
30,14367,0,0,0.16910198226113382
34,9200,1,0,0.1851326722863341
39,13122,0,0,0.12951511388304277
35,7295,0,1,0.11988200107333453
53,19987,0,0,0.051124190983041586
60,9091,0,0,0.11960019485801711
44,5845,1,1,0.13370445382261248
46,9383,0,0,0.02490872198444727
53,18856,0,0,0.05095620077629736
38,18883,0,0,0.10306500125847233
40,7435,0,0,0.028948511743101035
62,17757,1,0,0.10889659256090875
37,6461,0,0,0.039973474971033894
32,4291,1,0,0.028668056192396887
21,4822,0,0,0.12980779349242794
21,5930,0,0,0.0450712311254522
54,6208,0,0,0.057076636918623906
31,6337,1,0,0.098991169395464
53,7974,1,0,0.031838069136785135
22,725,0,0,0.0647866591712064
55,7859,1,0,0.05668990223850622
38,10843,1,0,0.023423101535312008
56,8313,1,0,0.07050098349651224
57,9912,1,0,0.17161905275264716
46,4889,1,0,0.12845722640953677
63,2929,1,0,0.06190623613247039
62,18054,0,0,0.07818497671387516
51,19809,1,0,0.01046825819063984
42,8450,1,0,0.08549003758098875
61,15345,1,0,0.06775398439101851
63,3240,1,0,0.04304158668191273
38,4070,0,0,0.07787615608022594
35,10635,0,1,0.15976536271982536
34,14253,0,0,0.08647671544530974
62,14177,1,0,0.030625298020628435
27,7142,0,0,0.08058114297648372
21,17594,1,0,0.13801040263983
43,12840,0,0,0.21143759606713006
62,6675,0,0,0.07809744909819824
35,9674,0,0,0.1349204586101681
43,6313,0,0,0.02317552332020487
